Timestamp,SourceNode,ContactedNode,ContactLength
Sun Jan 07 18:37:14 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2963
Sun Jan 07 18:37:26 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2226
Sun Jan 07 18:37:44 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,960
Sun Jan 07 18:37:46 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,303
Sun Jan 07 18:38:04 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,1952
Sun Jan 07 18:38:12 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2591
Sun Jan 07 18:38:23 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,1694
Sun Jan 07 18:38:31 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2313
Sun Jan 07 18:38:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4501
Sun Jan 07 18:38:39 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2756
Sun Jan 07 18:38:42 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,587
Sun Jan 07 18:38:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,1671
Sun Jan 07 18:39:10 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,75
Sun Jan 07 18:39:16 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,733
Sun Jan 07 18:39:27 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,832
Sun Jan 07 18:39:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,474
Sun Jan 07 18:39:43 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1995
Sun Jan 07 18:40:04 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,12669
Sun Jan 07 18:40:06 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,10256
Sun Jan 07 18:40:13 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1443
Sun Jan 07 18:40:19 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5183
Sun Jan 07 18:40:22 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,2575
Sun Jan 07 18:40:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4907
Sun Jan 07 18:40:37 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1897
Sun Jan 07 18:40:49 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5190
Sun Jan 07 18:41:10 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,206
Sun Jan 07 18:41:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,2352
Sun Jan 07 18:41:55 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5203
Sun Jan 07 18:42:02 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,11761
Sun Jan 07 18:42:19 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,154
Sun Jan 07 18:42:27 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1948
Sun Jan 07 18:42:37 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5183
Sun Jan 07 18:42:40 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2991
Sun Jan 07 18:42:46 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,8318
Sun Jan 07 18:42:51 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,3302
Sun Jan 07 18:42:56 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5207
Sun Jan 07 18:43:02 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,10636
Sun Jan 07 18:43:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,26025
Sun Jan 07 18:43:40 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,33783
Sun Jan 07 18:43:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,37430
Sun Jan 07 18:44:10 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,60241
Sun Jan 07 18:44:20 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,48797
Sun Jan 07 18:44:40 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,55374
Sun Jan 07 18:44:42 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,52146
Sun Jan 07 18:45:07 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,55338
Sun Jan 07 18:45:19 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,45935
Sun Jan 07 18:45:24 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,39884
Sun Jan 07 18:45:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,43826
