Timestamp,SourceNode,ContactedNode
Mon Jan 08 05:53:20 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:53:33 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:53:38 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:53:50 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:53:59 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:54:15 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:54:42 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 05:54:47 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 05:56:09 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:56:43 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:56:44 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:57:06 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:57:11 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:57:18 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:57:25 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:57:33 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:57:34 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:57:46 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 05:57:47 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:57:50 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:57:51 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:57:56 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:57:59 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 05:58:04 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 05:58:18 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:58:28 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
